"YEAR","JURISDICTION","LOCATION","AGE_GROUP","DETECTION_METHOD","FINES","ARRESTS","CHARGES","OFFENSES_SUM"
2024,"NSW","Remote Australia","26-39","Police issued",2,0,1,3
2024,"NSW","Remote Australia","40-64","Police issued",3,0,0,3
2024,"NSW","Unknown","26-39","Police issued",3,0,0,3
2024,"NSW","Unknown","Unknown","Camera",10923,0,0,10923
2024,"NSW","Unknown","Unknown","Unknown",1,0,0,1
2024,"NT","Unknown","0-16","Police issued",0,0,3,3
2024,"NT","Unknown","17-25","Police issued",10,5,22,37
2024,"NT","Unknown","26-39","Police issued",31,1,32,64
2024,"NT","Unknown","40-64","Police issued",19,2,15,36
2024,"NT","Unknown","65 and over","Police issued",5,0,1,6
2024,"QLD","Unknown","0-16","Camera",91,0,0,91
2024,"QLD","Unknown","17-25","Camera",506,0,0,506
2024,"QLD","Unknown","17-25","Police issued",76,0,0,76
2024,"QLD","Unknown","26-39","Camera",1304,0,0,1304
2024,"QLD","Unknown","26-39","Police issued",145,0,0,145
2024,"QLD","Unknown","40-64","Camera",1241,0,0,1241
2024,"QLD","Unknown","40-64","Police issued",68,0,0,68
2024,"QLD","Unknown","65 and over","Camera",268,0,0,268
2024,"QLD","Unknown","65 and over","Police issued",9,0,0,9
2024,"QLD","Unknown","Unknown","Camera",22,0,0,22
2024,"SA","Inner Regional Australia","17-25","Police issued",2,0,0,2
2024,"SA","Inner Regional Australia","26-39","Police issued",4,0,0,4
2024,"SA","Inner Regional Australia","40-64","Police issued",12,0,0,12
2024,"SA","Inner Regional Australia","65 and over","Police issued",5,0,0,5
2024,"SA","Major Cities of Australia","0-16","Police issued",1,0,0,1
2024,"SA","Major Cities of Australia","17-25","Police issued",17,0,0,17
2024,"SA","Major Cities of Australia","26-39","Police issued",34,0,0,34
2024,"SA","Major Cities of Australia","40-64","Police issued",36,0,0,36
2024,"SA","Major Cities of Australia","65 and over","Police issued",13,0,0,13
2024,"SA","Outer Regional Australia","17-25","Police issued",15,0,0,15
2024,"SA","Outer Regional Australia","26-39","Police issued",11,0,0,11
2024,"SA","Outer Regional Australia","40-64","Police issued",15,0,0,15
2024,"SA","Outer Regional Australia","65 and over","Police issued",8,0,0,8
2024,"SA","Remote Australia","17-25","Police issued",3,0,0,3
2024,"SA","Remote Australia","26-39","Police issued",1,0,0,1
2024,"SA","Remote Australia","40-64","Police issued",2,0,0,2
2024,"SA","Unknown","17-25","Police issued",1,0,0,1
2024,"SA","Unknown","40-64","Police issued",1,0,0,1
2024,"SA","Very Remote Australia","17-25","Police issued",4,0,0,4
2024,"SA","Very Remote Australia","26-39","Police issued",7,0,0,7
2024,"SA","Very Remote Australia","40-64","Police issued",7,0,0,7
2024,"SA","Very Remote Australia","65 and over","Police issued",2,0,0,2
2024,"TAS","Unknown","17-25","Camera",20,0,0,20
2024,"TAS","Unknown","17-25","Police issued",8,0,1,9
2024,"TAS","Unknown","26-39","Camera",103,0,0,103
2024,"TAS","Unknown","26-39","Police issued",21,0,2,23
2024,"TAS","Unknown","40-64","Camera",89,0,0,89
2024,"TAS","Unknown","40-64","Police issued",24,0,0,24
2024,"TAS","Unknown","65 and over","Camera",53,0,0,53
2024,"TAS","Unknown","65 and over","Police issued",12,0,1,13
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","Unknown","Camera",3,0,0,3
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",1,0,0,1
2024,"VIC","Major Cities of Australia","26-39","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","26-39","Camera",6,0,0,6
2024,"VIC","Major Cities of Australia","40-64","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","40-64","Camera",7,0,0,7
2024,"VIC","Major Cities of Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","65 and over","Camera",5,0,0,5
2024,"VIC","Major Cities of Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","Unknown","Camera",41,0,0,41
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",2,0,0,2
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","40-64","Camera",4,0,0,4
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",4,0,0,4
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Police issued",18,0,0,18
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Police issued",11,0,0,11
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Police issued",16,0,0,16
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Police issued",2,0,0,2
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"WA","Unknown","0-16","Police issued",1,0,0,1
2024,"WA","Unknown","17-25","Police issued",17,0,0,17
2024,"WA","Unknown","17-25","Unknown",0,4,13,17
2024,"WA","Unknown","26-39","Police issued",34,0,0,34
2024,"WA","Unknown","26-39","Unknown",0,1,19,20
2024,"WA","Unknown","40-64","Police issued",32,0,0,32
2024,"WA","Unknown","40-64","Unknown",0,0,9,9
2024,"WA","Unknown","65 and over","Police issued",3,0,0,3
2024,"WA","Unknown","65 and over","Unknown",0,0,1,1
2024,"ACT","Major Cities of Australia","17-25","Police issued",3,0,0,3
2024,"ACT","Major Cities of Australia","26-39","Police issued",2,0,0,2
2024,"ACT","Major Cities of Australia","40-64","Police issued",1,0,0,1
2024,"NSW","Inner Regional Australia","0-16","Police issued",3,0,2,5
2024,"NSW","Inner Regional Australia","17-25","Police issued",58,0,3,61
2024,"NSW","Inner Regional Australia","26-39","Police issued",86,0,4,90
2024,"NSW","Inner Regional Australia","40-64","Police issued",62,0,1,63
2024,"NSW","Inner Regional Australia","65 and over","Police issued",14,0,0,14
2024,"NSW","Major Cities of Australia","0-16","Police issued",1,0,1,2
2024,"NSW","Major Cities of Australia","17-25","Police issued",72,0,1,73
2024,"NSW","Major Cities of Australia","26-39","Police issued",129,0,5,134
2024,"NSW","Major Cities of Australia","40-64","Police issued",91,0,3,94
2024,"NSW","Major Cities of Australia","65 and over","Police issued",22,0,1,23
2024,"NSW","Outer Regional Australia","17-25","Police issued",11,0,0,11
2024,"NSW","Outer Regional Australia","26-39","Police issued",28,0,1,29
2024,"NSW","Outer Regional Australia","40-64","Police issued",22,0,0,22
2024,"NSW","Outer Regional Australia","65 and over","Police issued",5,0,0,5
2024,"NSW","Remote Australia","17-25","Police issued",6,0,0,6
2024,"NSW","Remote Australia","26-39","Police issued",1,0,0,1
2024,"NSW","Remote Australia","40-64","Police issued",1,0,0,1
2024,"NSW","Unknown","17-25","Police issued",4,0,0,4
2024,"NSW","Unknown","26-39","Police issued",12,0,0,12
2024,"NSW","Unknown","40-64","Police issued",7,0,0,7
2024,"NSW","Unknown","65 and over","Police issued",1,0,0,1
2024,"NSW","Unknown","Unknown","Camera",11359,0,0,11359
2024,"NT","Unknown","0-16","Police issued",0,1,3,4
2024,"NT","Unknown","17-25","Police issued",8,1,19,28
2024,"NT","Unknown","26-39","Police issued",25,1,36,62
2024,"NT","Unknown","40-64","Police issued",24,3,15,42
2024,"NT","Unknown","65 and over","Police issued",5,0,0,5
2024,"QLD","Unknown","0-16","Camera",86,0,0,86
2024,"QLD","Unknown","17-25","Camera",403,0,0,403
2024,"QLD","Unknown","17-25","Police issued",74,0,0,74
2024,"QLD","Unknown","26-39","Camera",1140,0,0,1140
2024,"QLD","Unknown","26-39","Police issued",119,0,0,119
2024,"QLD","Unknown","40-64","Camera",1125,0,0,1125
2024,"QLD","Unknown","40-64","Police issued",88,0,0,88
2024,"QLD","Unknown","65 and over","Camera",261,0,0,261
2024,"QLD","Unknown","65 and over","Police issued",16,0,0,16
2024,"QLD","Unknown","Unknown","Camera",11,0,0,11
2024,"SA","Inner Regional Australia","17-25","Police issued",10,0,0,10
2024,"SA","Inner Regional Australia","26-39","Police issued",7,0,0,7
2024,"SA","Inner Regional Australia","40-64","Police issued",7,0,0,7
2024,"SA","Inner Regional Australia","65 and over","Police issued",11,0,0,11
2024,"SA","Major Cities of Australia","17-25","Police issued",19,0,0,19
2024,"SA","Major Cities of Australia","26-39","Police issued",28,0,0,28
2024,"SA","Major Cities of Australia","40-64","Police issued",47,0,0,47
2024,"SA","Major Cities of Australia","65 and over","Police issued",12,0,0,12
2024,"SA","Outer Regional Australia","17-25","Police issued",13,0,0,13
2024,"SA","Outer Regional Australia","26-39","Police issued",14,0,0,14
2024,"SA","Outer Regional Australia","40-64","Police issued",13,0,0,13
2024,"SA","Outer Regional Australia","65 and over","Police issued",5,0,0,5
2024,"SA","Remote Australia","26-39","Police issued",3,0,0,3
2024,"SA","Remote Australia","40-64","Police issued",3,0,0,3
2024,"SA","Remote Australia","65 and over","Police issued",2,0,0,2
2024,"SA","Unknown","26-39","Police issued",3,0,0,3
2024,"SA","Unknown","40-64","Police issued",2,0,0,2
2024,"SA","Very Remote Australia","26-39","Police issued",8,0,0,8
2024,"SA","Very Remote Australia","40-64","Police issued",2,0,0,2
2024,"SA","Very Remote Australia","65 and over","Police issued",2,0,0,2
2024,"TAS","Unknown","17-25","Camera",33,0,0,33
2024,"TAS","Unknown","17-25","Police issued",9,0,0,9
2024,"TAS","Unknown","26-39","Camera",81,0,0,81
2024,"TAS","Unknown","26-39","Police issued",15,0,1,16
2024,"TAS","Unknown","40-64","Camera",110,0,0,110
2024,"TAS","Unknown","40-64","Police issued",18,0,2,20
2024,"TAS","Unknown","65 and over","Camera",45,0,0,45
2024,"TAS","Unknown","65 and over","Police issued",9,0,2,11
2024,"TAS","Unknown","Unknown","Camera",1,0,0,1
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","65 and over","Camera",2,0,0,2
2024,"VIC","Inner Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","Unknown","Camera",2,0,0,2
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",1,0,0,1
2024,"VIC","Major Cities of Australia","26-39","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","26-39","Camera",13,0,0,13
2024,"VIC","Major Cities of Australia","40-64","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","40-64","Camera",10,0,0,10
2024,"VIC","Major Cities of Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","65 and over","Camera",3,0,0,3
2024,"VIC","Major Cities of Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","Unknown","Camera",46,0,0,46
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Police issued",16,0,0,16
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Police issued",23,0,0,23
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Police issued",17,0,0,17
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Police issued",1,0,0,1
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"WA","Unknown","17-25","Police issued",1,0,0,1
2024,"WA","Unknown","17-25","Unknown",0,0,9,9
2024,"WA","Unknown","26-39","Police issued",5,0,0,5
2024,"WA","Unknown","26-39","Unknown",0,0,22,22
2024,"WA","Unknown","40-64","Police issued",2,0,0,2
2024,"WA","Unknown","40-64","Unknown",0,0,1,1
2024,"ACT","Major Cities of Australia","17-25","Police issued",3,0,1,4
2024,"ACT","Major Cities of Australia","26-39","Police issued",3,0,0,3
2024,"ACT","Major Cities of Australia","40-64","Police issued",4,0,1,5
2024,"NSW","Inner Regional Australia","0-16","Police issued",2,0,0,2
2024,"NSW","Inner Regional Australia","17-25","Police issued",71,0,3,74
2024,"NSW","Inner Regional Australia","26-39","Police issued",120,0,3,123
2024,"NSW","Inner Regional Australia","40-64","Police issued",80,0,0,80
2024,"NSW","Inner Regional Australia","65 and over","Police issued",18,0,0,18
2024,"NSW","Major Cities of Australia","0-16","Police issued",2,0,0,2
2024,"NSW","Major Cities of Australia","17-25","Police issued",107,0,1,108
2024,"NSW","Major Cities of Australia","26-39","Police issued",221,0,8,229
2024,"NSW","Major Cities of Australia","40-64","Police issued",123,0,3,126
2024,"NSW","Major Cities of Australia","65 and over","Police issued",25,0,0,25
2024,"NSW","Outer Regional Australia","0-16","Police issued",1,0,0,1
2024,"NSW","Outer Regional Australia","17-25","Police issued",14,0,0,14
2024,"NSW","Outer Regional Australia","26-39","Police issued",27,0,1,28
2024,"NSW","Outer Regional Australia","40-64","Police issued",27,0,0,27
2024,"NSW","Outer Regional Australia","65 and over","Police issued",7,0,0,7
2024,"NSW","Remote Australia","17-25","Police issued",3,0,1,4
2024,"NSW","Remote Australia","26-39","Police issued",3,0,0,3
2024,"NSW","Remote Australia","40-64","Police issued",8,0,1,9
2024,"NSW","Remote Australia","65 and over","Police issued",1,0,0,1
2024,"NSW","Unknown","17-25","Police issued",8,0,1,9
2024,"NSW","Unknown","26-39","Police issued",11,0,0,11
2024,"NSW","Unknown","40-64","Police issued",9,0,0,9
2024,"NSW","Unknown","65 and over","Police issued",3,0,0,3
2024,"NSW","Unknown","Unknown","Camera",13123,0,0,13123
2024,"NSW","Very Remote Australia","26-39","Police issued",2,0,0,2
2024,"NT","Unknown","0-16","Police issued",1,0,1,2
2024,"NT","Unknown","17-25","Police issued",18,0,13,31
2024,"NT","Unknown","26-39","Police issued",36,3,20,59
2024,"NT","Unknown","40-64","Police issued",21,2,32,55
2024,"NT","Unknown","65 and over","Police issued",4,0,4,8
2024,"QLD","Unknown","0-16","Camera",100,0,0,100
2024,"QLD","Unknown","0-16","Police issued",2,0,0,2
2024,"QLD","Unknown","17-25","Camera",484,0,0,484
2024,"QLD","Unknown","17-25","Police issued",96,0,0,96
2024,"QLD","Unknown","26-39","Camera",1344,0,0,1344
2024,"QLD","Unknown","26-39","Police issued",124,0,0,124
2024,"QLD","Unknown","40-64","Camera",1321,0,0,1321
2024,"QLD","Unknown","40-64","Police issued",64,0,0,64
2024,"QLD","Unknown","65 and over","Camera",244,0,0,244
2024,"QLD","Unknown","65 and over","Police issued",21,0,0,21
2024,"QLD","Unknown","Unknown","Camera",17,0,0,17
2024,"SA","Inner Regional Australia","17-25","Police issued",4,0,0,4
2024,"SA","Inner Regional Australia","26-39","Police issued",8,0,0,8
2024,"SA","Inner Regional Australia","40-64","Police issued",15,0,0,15
2024,"SA","Inner Regional Australia","65 and over","Police issued",5,0,0,5
2024,"SA","Major Cities of Australia","17-25","Police issued",22,0,0,22
2024,"SA","Major Cities of Australia","26-39","Police issued",25,0,0,25
2024,"SA","Major Cities of Australia","40-64","Police issued",39,0,0,39
2024,"SA","Major Cities of Australia","65 and over","Police issued",7,0,0,7
2024,"SA","Outer Regional Australia","17-25","Police issued",7,0,0,7
2024,"SA","Outer Regional Australia","26-39","Police issued",15,0,0,15
2024,"SA","Outer Regional Australia","40-64","Police issued",12,0,0,12
2024,"SA","Outer Regional Australia","65 and over","Police issued",15,0,0,15
2024,"SA","Remote Australia","17-25","Police issued",1,0,0,1
2024,"SA","Remote Australia","26-39","Police issued",3,0,0,3
2024,"SA","Remote Australia","40-64","Police issued",2,0,0,2
2024,"SA","Remote Australia","65 and over","Police issued",1,0,0,1
2024,"SA","Unknown","17-25","Police issued",1,0,0,1
2024,"SA","Unknown","40-64","Police issued",3,0,0,3
2024,"SA","Unknown","65 and over","Police issued",1,0,0,1
2024,"SA","Very Remote Australia","17-25","Police issued",2,0,0,2
2024,"SA","Very Remote Australia","26-39","Police issued",5,0,0,5
2024,"SA","Very Remote Australia","40-64","Police issued",3,0,0,3
2024,"TAS","Unknown","17-25","Camera",28,0,0,28
2024,"TAS","Unknown","17-25","Police issued",14,0,0,14
2024,"TAS","Unknown","26-39","Camera",72,0,0,72
2024,"TAS","Unknown","26-39","Police issued",25,0,3,28
2024,"TAS","Unknown","40-64","Camera",101,0,0,101
2024,"TAS","Unknown","40-64","Police issued",28,0,0,28
2024,"TAS","Unknown","65 and over","Camera",44,0,0,44
2024,"TAS","Unknown","65 and over","Police issued",13,0,2,15
2024,"TAS","Unknown","Unknown","Police issued",1,0,0,1
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","26-39","Camera",2,0,0,2
2024,"VIC","Inner Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","40-64","Camera",2,0,0,2
2024,"VIC","Inner Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","Unknown","Camera",7,0,0,7
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",2,0,0,2
2024,"VIC","Major Cities of Australia","26-39","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","26-39","Camera",13,0,0,13
2024,"VIC","Major Cities of Australia","40-64","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","40-64","Camera",10,0,0,10
2024,"VIC","Major Cities of Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","65 and over","Camera",3,0,0,3
2024,"VIC","Major Cities of Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","Unknown","Camera",14,0,0,14
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",1,0,0,1
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Police issued",12,0,0,12
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Police issued",20,0,0,20
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Police issued",22,0,0,22
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Police issued",5,0,0,5
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"WA","Unknown","17-25","Unknown",0,1,7,8
2024,"WA","Unknown","26-39","Unknown",0,0,19,19
2024,"WA","Unknown","40-64","Unknown",0,2,12,14
2024,"WA","Unknown","65 and over","Unknown",0,0,1,1
2017,"NSW","All regions","All ages","Camera",28,0,0,28
2017,"NSW","All regions","All ages","Police issued",22926,0,0,22926
2017,"WA","All regions","All ages","Police issued",7309,0,0,7309
2018,"ACT","All regions","All ages","Police issued",197,0,0,197
2018,"NSW","All regions","All ages","Camera",15,0,0,15
2018,"NSW","All regions","All ages","Police issued",21538,0,0,21538
2018,"NT","All regions","All ages","Police issued",2558,0,0,2558
2018,"QLD","All regions","All ages","Police issued",8789,0,0,8789
2018,"SA","All regions","All ages","Police issued",4909,0,0,4909
2018,"VIC","All regions","All ages","Police issued",13595,0,0,13595
2018,"WA","All regions","All ages","Police issued",5953,0,0,5953
2019,"ACT","All regions","All ages","Police issued",174,0,0,174
2019,"NSW","All regions","All ages","Camera",7,0,0,7
2019,"NSW","All regions","All ages","Police issued",19348,0,0,19348
2019,"NT","All regions","All ages","Police issued",3521,0,0,3521
2019,"QLD","All regions","All ages","Police issued",9009,0,0,9009
2019,"SA","All regions","All ages","Police issued",4386,0,0,4386
2019,"VIC","All regions","All ages","Police issued",11835,0,0,11835
2019,"WA","All regions","All ages","Police issued",4469,0,0,4469
2020,"ACT","All regions","All ages","Police issued",143,0,0,143
2020,"NSW","All regions","All ages","Camera",5,0,0,5
2020,"NSW","All regions","All ages","Police issued",11715,0,0,11715
2020,"NT","All regions","All ages","Police issued",2111,0,0,2111
2020,"QLD","All regions","All ages","Police issued",6108,0,0,6108
2020,"SA","All regions","All ages","Police issued",3935,0,0,3935
2020,"TAS","All regions","All ages","Police issued",1332,0,0,1332
2020,"VIC","All regions","All ages","Police issued",7757,0,0,7757
2020,"WA","All regions","All ages","Police issued",2804,0,0,2804
2021,"ACT","All regions","All ages","Police issued",60,0,0,60
2021,"NSW","All regions","All ages","Camera",5,0,0,5
